PRODUCT_ID	EDITOR_RATING	MIN_PRICE	ALL_RATINGS	EDITOR	THE_GOOD	THE_BAD	THE_BOTTOM_LINE
34853492	Overall score: 8.0 (4.0 stars)	$649.99	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	With a broad feature set aimed at enthusiasts, tilting LCD, nicely implemented filters, good performance, and excellent raw photo quality, plus a price that's less burdensome than the E-P3's, there's a lot to appreciate about the <b>Olympus PEN E-PL3</b>.	The PEN E-PL3's video disappoints, and the camera's lack of a grip may prove annoying for some shooters.	While it's not the best in any particular aspect, and you probably don't want to use it for video, the Olympus PEN E-PL3 offers an excellent balance of size, features, performance, and photo quality for the money.
34853486	Overall score: 8.0 (4.0 stars)		{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	With a broad feature set aimed at enthusiasts, tilting LCD, nicely implemented filters, good performance, and excellent raw photo quality, plus a price that's less burdensome than the E-P3's, there's a lot to appreciate about the <b>Olympus PEN E-PL3</b>.	The PEN E-PL3's video disappoints, and the camera's lack of a grip may prove annoying for some shooters.	While it's not the best in any particular aspect, and you probably don't want to use it for video, the Olympus PEN E-PL3 offers an excellent balance of size, features, performance, and photo quality for the money.
35020098	Overall score: 7.5 (3.5 stars)	$568.81	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020094	Overall score: 7.5 (3.5 stars)	$595.77	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020103	Overall score: 7.5 (3.5 stars)	$746.95	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020104	Overall score: 7.5 (3.5 stars)		{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020091	Overall score: 7.5 (3.5 stars)	$530.00	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020092	Overall score: 7.5 (3.5 stars)	$596.95	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020099	Overall score: 7.5 (3.5 stars)	$746.95	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020093	Overall score: 7.5 (3.5 stars)	$588.00	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020102	Overall score: 7.5 (3.5 stars)	$526.99	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020095	Overall score: 7.5 (3.5 stars)	$746.95	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
35020097	Overall score: 7.5 (3.5 stars)	$746.95	{'performance': 8.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Lori Grunin	The <b>Nikon 1 J1</b> delivers excellent video and low-ISO photo quality, plus some aspects of the camera's performance lead its class.	The CX lens system drops manual focus rings on the lenses; you can't use flash above 1/60 sec; and there's no option for an EVF.	The Nikon 1 J1 is a fine camera, but there's nothing here that screams out "buy it" over similar competitors. It's also on the expensive side for a point-and-shoot upgrader, but has drawbacks for the more advanced user.
34467830	Overall score: 7.6 (3.5 stars)	$89.00	{'performance': 7.0, 'design': 8.0, 'features': 9.0, 'image quality': 6.0}	Joshua Goldman	The <b>Samsung SH100</b> has features tailor-made for people wanting the functionality of their smartphone camera in a point-and-shoot.	The SH100's low-light photos are not good and its performance can be slow. Also, wireless uploads are limited to 2-megapixel photos and 30-second low-res movie clips.	If you like all the photo apps for your smartphone camera but miss having an optical zoom, the Samsung SH100 is the point-and-shoot for you.
34999110	Overall score: 7.7 (3.5 stars)	$699.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	A small-bodied interchangeable-lens model with excellent video, the <b>Sony Alpha NEX-5N</b> also offers some nice features, including a tilting LCD, EVF port, and a hybrid touch-screen/traditional interface.	The user interface won't be to everyone's taste, and the body feels almost too small for the typical E-mount zoom lenses.	An especially good option for people who want a relatively inexpensive ILC for shooting video, the Sony Alpha NEX-5N's photo quality's about the same as its cheaper sibling's.
35001037	Overall score: 7.7 (3.5 stars)	$699.99	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	A small-bodied interchangeable-lens model with excellent video, the <b>Sony Alpha NEX-5N</b> also offers some nice features, including a tilting LCD, EVF port, and a hybrid touch-screen/traditional interface.	The user interface won't be to everyone's taste, and the body feels almost too small for the typical E-mount zoom lenses.	An especially good option for people who want a relatively inexpensive ILC for shooting video, the Sony Alpha NEX-5N's photo quality's about the same as its cheaper sibling's.
34998866	Overall score: 7.7 (3.5 stars)	$598.00	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	A small-bodied interchangeable-lens model with excellent video, the <b>Sony Alpha NEX-5N</b> also offers some nice features, including a tilting LCD, EVF port, and a hybrid touch-screen/traditional interface.	The user interface won't be to everyone's taste, and the body feels almost too small for the typical E-mount zoom lenses.	An especially good option for people who want a relatively inexpensive ILC for shooting video, the Sony Alpha NEX-5N's photo quality's about the same as its cheaper sibling's.
35000121	Overall score: 7.7 (3.5 stars)	$749.95	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	A small-bodied interchangeable-lens model with excellent video, the <b>Sony Alpha NEX-5N</b> also offers some nice features, including a tilting LCD, EVF port, and a hybrid touch-screen/traditional interface.	The user interface won't be to everyone's taste, and the body feels almost too small for the typical E-mount zoom lenses.	An especially good option for people who want a relatively inexpensive ILC for shooting video, the Sony Alpha NEX-5N's photo quality's about the same as its cheaper sibling's.
35000778	Overall score: 7.7 (3.5 stars)		{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 8.0}	Lori Grunin	A small-bodied interchangeable-lens model with excellent video, the <b>Sony Alpha NEX-5N</b> also offers some nice features, including a tilting LCD, EVF port, and a hybrid touch-screen/traditional interface.	The user interface won't be to everyone's taste, and the body feels almost too small for the typical E-mount zoom lenses.	An especially good option for people who want a relatively inexpensive ILC for shooting video, the Sony Alpha NEX-5N's photo quality's about the same as its cheaper sibling's.
